iteration,control1_world_revenue,control2_world_revenue,control3_world_revenue,treatment_world_revenue,control1_world_rides_count,control2_world_rides_count,treatment_world_rides_count,standard_rider_revenue,subscription_revenue,early_membership_signup_revenue,standard_late_signup_revenue,membership_late_signup_revenue,control_world_rides_count,standard_rides_count,early_membership_rides_count,standard_late_signup_rides_count,membership_late_signup_rides_count,total_control_ride_minutes,total_standard_ride_minutes,early_membership_ride_minutes,standard_late_signup_ride_minutes,membership_late_signup_ride_minutes,avg_total_control_ride_minutes,avg_total_standard_ride_minutes,avg_early_membership_ride_minutes,avg_standard_late_signup_ride_minutes,avg_membership_late_signup_ride_minutes
784,30779.253386356708,30520.53486716523,47050.8550557313,42049.040586600895,6414,6085,18502,17.28645056727463,1839.42,0.0,28212.971029022057,11979.363107011564,6794,4,0,9249,9249,62475.00868296591,34.06782196737085,0.0,57164.02827954374,30716.31565900401,30.97422344222405,17.033910983685423,,30.76643072096003,16.531924466632944
785,29254.815986532398,29006.960158852085,45043.91931351133,41960.807820904774,6112,5956,18570,94.68581609517513,1864.17,0.0,27898.51542092329,12103.436583886309,6794,24,0,9273,9273,59340.55381162154,181.24568229532082,0.0,56467.98825877766,31034.452779195664,30.446666912068515,25.892240327902975,,29.988310280816602,16.481387561973268
786,30291.932540345726,30621.03838434416,47160.61950732832,44534.42267077949,6356,6264,19443,135.97327983036723,1930.5,0.0,29790.76301038827,12677.18638056085,6794,29,0,9707,9707,61374.18600088647,274.29046110350566,0.0,60517.34105227761,32505.60610400218,30.641131303488002,34.28630763793821,,31.03453387296288,16.66954159179599
787,28789.116302231196,28488.334560283904,44138.90478154191,41317.89278793437,5975,5857,18157,63.6751096369929,1813.6799999999998,0.0,27592.43883650792,11848.098841789453,6794,13,0,9072,9072,58497.73410828512,129.93617855639206,0.0,55929.330350020304,30379.74061997296,30.869516679833836,25.987235711278412,,30.52911045306785,16.58282784933022
788,29194.814328149718,28875.045092976565,45478.11928790086,42308.17621377775,6104,5974,18751,82.54025726465586,1897.8300000000002,0.0,27825.854432991488,12501.951523521608,6794,17,0,9367,9367,59207.21622602492,168.0519417042458,0.0,56232.96008459356,32056.28595774771,29.79729050127072,21.006492713030724,,29.333834159934042,16.72211056742186
789,30662.529879423062,30945.468271770485,48345.0082124693,46078.692452874675,6475,6415,20214,6.429199131511005,2024.5500000000002,0.0,30592.575899655607,13455.137354087554,6794,2,0,10106,10106,62019.30738313605,11.356920850028219,0.0,62047.630511937445,34500.352189968085,29.946551126574626,5.6784604250141095,,30.34113961463934,16.870587867955052
790,30564.927498598223,30292.184671558334,46845.82915273485,44413.15564216815,6397,6309,19589,87.00753996754923,1936.44,0.0,29667.026017051307,12722.682085149296,6794,17,0,9786,9786,61969.044868200566,179.50651273730574,0.0,60005.19491551618,32622.261756793065,31.077755701203895,44.876628184326435,,30.67750251304508,16.67804793292079
791,28178.593799109593,28471.385538509865,44616.21295899351,42396.247641417685,5954,5878,18517,65.57266324420799,1869.1200000000001,0.0,27945.65005980051,12515.904918372964,6794,13,0,9252,9252,56986.13794643486,134.80170062617432,0.0,56668.33348666798,32092.06389326401,29.695746715182313,33.70042515654358,,30.01500714336228,16.997915197703396
792,28016.50342712719,28211.689391447755,43863.29132086086,41764.93855724808,5928,5876,18352,31.414596748721905,1824.5700000000002,0.0,27816.031502419304,12092.922458080058,6794,6,0,9173,9173,56637.188274685104,65.16563268903052,0.0,56335.97821133156,31007.49348225656,30.31969393719759,32.58281634451526,,30.567541080483753,16.824467434756677
793,28661.476850811865,28940.152493543155,44926.547200503075,42325.05153687368,6086,5990,18647,95.63352724993308,1853.2800000000002,0.0,28176.303846687806,12199.834162935944,6794,21,0,9313,9313,57885.83807900478,191.36801858957205,0.0,57049.497042789255,31281.626058810114,30.16458472069035,38.27360371791441,,30.47515867670366,16.71027033056096
794,28847.36192669168,28823.505599096476,44475.77848724507,41740.43370522151,6029,5910,18377,68.35195774993326,1821.6000000000001,0.0,27938.46007501744,11912.021672454142,6794,13,0,9182,9182,58508.62032485045,141.92809679470068,0.0,56639.64121799343,30543.645313984987,30.875261385145357,35.48202419867517,,30.78241370543121,16.599807235861405
795,29337.236956837147,29735.9650646804,46623.455118033104,43979.87954424636,6214,6113,19300,22.25324979790272,1918.6200000000001,0.0,29018.69188208429,13020.314412364161,6794,4,0,9648,9648,59290.351171377304,46.80320461000696,0.0,58858.18431303664,33385.42157016452,29.914405232783704,23.40160230500348,,30.370580140885778,17.226739716287163
796,27070.615913666934,27106.975224674563,42549.62682686984,40036.30055247159,5712,5620,17709,39.47249871202726,1766.1600000000003,0.0,26433.85799755834,11796.810056201224,6794,7,0,8851,8851,54765.68182991522,83.2628172103263,0.0,53494.50768604703,30248.23091333647,29.992158723940427,27.7542724034421,,29.98571058634923,16.955286386399365
797,29998.941064829363,29636.296889582314,46907.85373264618,41863.214577959785,6266,5939,18575,16.377669142338465,1844.3700000000001,0.0,27433.04629376311,12569.420615054334,6794,3,0,9286,9286,60853.69503802401,34.3017157495858,0.0,55484.734086572076,32229.28362834444,30.17039912643729,17.1508578747929,,29.782465961659728,17.299669151016875
798,32708.39467676243,32704.064145865013,51145.177582712844,48022.87873445632,6844,6729,21072,108.87954005949442,2119.59,0.0,31780.096276371463,14014.312918025364,6794,22,0,10525,10525,66318.96070964725,222.76805143460103,0.0,64459.22122146528,35934.13568724452,30.076626172175622,37.12800857243351,,30.10706269101601,16.78380928876437
799,32396.10481702188,32408.392011170607,50020.88293492315,46726.0995389207,6808,6666,20590,68.46514116852028,2088.9000000000005,0.0,31255.89931442122,13312.835083330958,6794,14,0,10288,10288,65610.52517185097,139.65420812441096,0.0,63286.92131902877,34135.47457264348,30.041449254510518,34.91355203110274,,29.993801572999416,16.17795003442819
800,29712.102341733225,29571.528335598585,46298.78387799943,42628.502603164496,6226,6014,18743,86.88982665949322,1884.96,0.0,28106.89777358078,12549.755002924227,6794,17,0,9363,9363,60220.7752352134,179.20468374229034,0.0,56920.250701489174,32178.858981856993,30.020326637693618,35.84093674845807,,29.895089654143472,16.900661229966907
801,30675.56073414628,30528.661241529167,47263.49144635946,44636.04546018556,6444,6352,19712,37.089851033951405,1955.2500000000002,0.0,29853.70029435672,12790.005314794891,6794,8,0,9852,9852,62132.20701063148,74.58936162551642,0.0,60401.795626555686,32794.885422551,30.682571363274803,37.29468081275821,,30.583187659015536,16.605005277241013
802,29176.66399204458,29144.339601432162,44290.43635093834,40929.27136725312,6160,5954,18035,73.91403720456567,1825.56,0.0,27669.84436418798,11359.95296586057,6794,17,0,9009,9009,59017.08715908867,145.93342872965553,0.0,55938.06247227688,29128.084527847615,30.436868055228814,48.64447624321851,,30.3351748765059,15.796141284082221
803,30436.842472150092,30172.50758496835,46883.05949324892,44858.55458960673,6381,6341,19810,25.55401833032974,1980.0000000000005,0.0,29870.053229850313,12982.947341426085,6794,6,0,9902,9902,61681.647364487406,50.13850853930703,0.0,60392.44417910336,33289.60856775919,30.550593048284995,16.71283617976901,,30.19622208955168,16.644804283879594
804,31670.94833490195,31641.629639188424,48825.93740294973,45824.33796651226,6687,6568,20298,28.876054989538595,2078.01,0.0,30714.606551860663,13002.845359662058,6794,6,0,10146,10146,64061.405986928075,58.65655125522717,0.0,62088.73474836067,33340.62912733861,29.68554494296945,19.55218375174239,,29.580149951577262,15.884053895825922
805,28661.969909735744,28774.537724911344,44858.68902742233,42805.218001958216,6052,6000,18925,61.37548853766681,1919.6100000000001,0.0,28370.451192785476,12453.781320635071,6794,11,0,9457,9457,57974.28181983523,129.16791932735077,0.0,57439.61844303968,31932.772617012997,29.548563618672393,64.58395966367539,,29.62332049666822,16.468681081492004
806,32558.61716553439,33087.375401040816,51196.11944656541,47456.762412530705,6860,6669,20693,182.63869445901403,2055.24,0.0,31494.272083107273,13724.611634964414,6794,35,0,10329,10329,65893.89016803689,378.56075502311285,0.0,63969.92841822377,35191.31188452414,30.365848003703636,42.062306113679206,,30.814031029972913,16.951498980984653
807,31613.476799703298,31624.90167920366,49708.8162165852,47346.39701355333,6645,6578,20852,43.19032716869404,2079.9900000000002,0.0,31207.885976511738,14015.330709872895,6794,8,0,10422,10422,64021.73538385461,90.2316081248565,0.0,63225.348657722396,35936.7454099305,30.07127072985186,22.557902031214127,,30.092978894679863,17.104590866221088
808,31024.359510945134,30952.65081429126,47905.46944258171,45136.447928521244,6494,6400,19734,96.27879315162656,1950.3000000000002,0.0,30082.991782835645,13006.877352533971,6794,16,0,9859,9859,62898.35772037214,205.84305936314502,0.0,60912.79944316832,33350.967570599925,31.030270212319756,34.30717656052417,,30.920202763029604,16.92942516274108
809,35853.922473879495,35583.06394688496,55041.058167021045,51894.72889237161,7536,7421,23041,95.09150935443024,2322.54,0.0,34586.86952777567,14890.227855241505,6794,19,0,11511,11511,72610.05762533203,195.10643424212884,0.0,69876.58853275812,38180.071423696165,30.191292151905213,39.02128684842577,,29.785417106887518,16.274540248804843
810,30301.375168044222,30703.554749874995,47063.92418468698,44833.44205258573,6386,6330,19598,105.88262717700609,1993.8600000000001,0.0,30149.778363644884,12583.921061763835,6794,24,0,9787,9787,61321.474789856984,209.95545430001562,0.0,61230.20093242278,32266.46426093291,29.88375964417982,26.244431787501952,,30.40228447488718,16.021084538695586
811,32617.309909061936,32813.9566944975,50293.12211686961,47406.44360684423,6854,6747,20799,2.28660436176947,2074.05,0.0,32019.5692588632,13310.537743619258,6794,1,0,10399,10399,66059.76899759471,3.2989855429986417,0.0,64955.305791956926,34129.5839579981,30.6969186791797,3.2989855429986417,,31.004919232437672,16.29097086300625
812,31700.258230244548,31787.145488961825,48913.96929062548,46230.32467139808,6675,6578,20341,54.67526144496874,2048.3100000000004,0.0,31065.91764543122,13061.421764521889,6794,11,0,10165,10165,64167.32879549883,111.98784985889421,0.0,62938.25037290055,33490.82503723561,30.367879221722113,55.993924929447104,,30.419647352779386,16.186962318625234
813,29837.201572033777,30229.67990099249,47186.05020891838,44738.23989283652,6310,6247,19648,64.52366752105016,1959.2100000000003,0.0,29680.05438481517,13034.451840500304,6794,14,0,9817,9817,60326.15787700969,129.54786543859012,0.0,60205.26765337222,33421.67138589821,29.923689423119885,32.38696635964753,,30.422065514589296,16.888161387518046
814,28329.25366908156,28526.809591195124,44994.46479020049,41902.641201897786,5969,5835,18433,97.1941743158739,1862.1900000000003,0.0,27518.70645638497,12424.550571196945,6794,17,0,9208,9208,57333.9837668758,205.62608798942017,0.0,55809.50373432043,31857.82197742806,29.3719179133585,41.12521759788403,,29.670124260670086,16.93664113632539
815,30815.61633736692,30546.809262527757,47260.40769963803,45276.391299460025,6447,6418,19916,54.61614918440691,1980.0000000000002,0.0,30256.566966797553,12985.208183478067,6794,8,0,9954,9954,62483.631634274156,119.5285876523254,0.0,61209.14606871166,33295.40559866171,30.901894972440235,39.84286255077513,,30.60457303435583,16.647702799330855
816,30114.45197774983,29915.71986655231,46541.592447479954,43418.972402931286,6288,6163,19229,52.53825583215302,1922.5800000000002,0.0,28918.52915737377,12525.324989725363,6794,13,0,9608,9608,61093.46660961495,101.3801431593667,0.0,58542.38245480453,32116.21792237272,30.36454602863566,25.345035789841674,,30.14540806117638,16.537702328719217
817,30653.95650187618,30831.384326449483,48114.846079298586,44310.219465302995,6436,6213,19452,41.78097410957699,1931.4900000000002,0.0,29355.217807848872,12981.730683344542,6794,8,0,9722,9722,62097.32436378507,86.6178823322487,0.0,59551.840532945826,33286.48893165267,30.454793704651824,17.32357646644974,,30.5237521952567,17.06124496753084
818,30943.631495776688,30845.192674162994,47501.62653273783,44983.32763785504,6506,6420,19888,55.83362519194474,1988.9100000000003,0.0,30168.62093886858,12769.96307379452,6794,12,0,9938,9938,62660.59357891459,112.39391074857625,0.0,61037.48958684251,32743.495061011592,30.536351646644537,37.464636916192084,,30.382025677870836,16.298404709313882
819,27857.29998719311,27693.429014241643,42516.025929291165,40502.39937025385,5844,5793,17907,20.36705445202206,1778.0400000000002,0.0,27270.252251420665,11433.740064381163,6794,3,0,8952,8952,56444.3589415208,44.530908851338616,0.0,55167.313465181185,29317.282216361957,30.91147806216911,22.265454425669308,,30.71676696279576,16.32365379530176
820,28406.867089844054,28342.817606523204,43742.88422672782,41311.44886601219,5977,5880,18283,77.74989979584137,1837.44,0.0,27571.366035513765,11824.892930702586,6794,19,0,9132,9132,57512.47971754886,150.64076870728553,0.0,55790.68214234299,30320.238283852785,30.2220072083809,30.128153741457105,,30.059634774969282,16.336335282248267
821,31749.330761178077,32100.99864169388,49956.680381698214,47228.83101736009,6740,6649,20736,86.68742503593789,2048.31,0.0,31391.470660582912,13702.362931741241,6794,20,0,10358,10358,64126.489131225826,170.99339752804588,0.0,63603.77092457157,35134.263927541644,30.21983465185006,28.498899588007646,,30.74131025837195,16.981277877013845
822,29763.491241048403,29890.724293573403,46254.1817227835,43643.019080269034,6244,6160,19110,83.36093003572334,1896.8400000000001,0.0,29146.589775891025,12516.228374342285,6794,18,0,9546,9546,60306.38779756001,167.59212829672651,0.0,59116.896861259025,32092.89326754432,30.705900100590636,23.941732613818072,,30.8543303033711,16.749944294125427
823,29124.497489324975,29172.145948493606,45331.357180174644,42963.95177734585,6114,6043,18879,22.720080759232594,1895.8500000000001,0.0,28643.299612397597,12402.082084189016,6794,5,0,9437,9437,59001.27561365378,45.436104510852815,0.0,58041.79387794255,31800.210472279534,30.210586591732607,22.718052255426407,,30.309030745661907,16.60585403252195
824,29608.435013433314,29893.596156966152,46808.49512490744,44732.206317266944,6293,6252,19736,81.15567448135849,1992.8700000000003,0.0,29549.95682980342,13108.22381298216,6794,18,0,9859,9859,59783.16670111107,161.9376268752782,0.0,59828.094435393396,33610.83028969785,29.377477494403475,26.989604479213032,,29.720861617184994,16.696885389815126
825,32420.306358395603,32353.0221086242,50578.570377357886,48144.1832019622,6770,6710,21106,101.98753878792274,2115.63,0.0,31790.1513166344,14136.414346539872,6794,22,0,10542,10542,65770.01630357846,205.09625330236597,0.0,64443.97773496,36247.21627317916,30.308763273538464,41.01925066047319,,30.156283451080952,16.961729655207844
826,27628.39447977036,27803.965057178742,42647.41032176533,39666.42936643789,5810,5660,17446,82.00662161149165,1747.3500000000001,0.0,26701.288106060354,11135.784638766043,6794,14,0,8716,8716,55944.601230180415,174.37595284997855,0.0,54159.713092462436,28553.29394555396,30.454328377888086,58.125317616659515,,30.685389854086367,16.17750365187193
827,33678.76140265603,33782.23937005979,52283.10206787745,49281.552732705015,7037,6935,21502,63.011329371750364,2175.03,0.0,32896.794474378796,14146.716928954469,6794,12,0,10745,10745,68312.20872475907,130.79828044038555,0.0,66768.70378045845,36273.633151165304,30.240021569171788,21.799713406730927,,30.39085288141031,16.510529427021076
828,29791.087044748943,29807.32449158422,46038.663156063354,42929.31885422212,6275,6126,18906,121.99703022182278,1883.9700000000003,0.0,28717.653093442612,12205.698730557688,6794,18,0,9444,9444,60297.65908909985,266.6590518508276,0.0,58135.007931904125,31296.66341168638,30.468751434613363,53.33181037016552,,30.54913711608204,16.445960804879864
829,29376.901535682286,29117.867035525538,45171.872898099784,42202.973059793236,6137,6004,18608,29.407530318591377,1852.2900000000002,0.0,28161.053311992444,12160.222217482198,6794,6,0,9301,9301,59589.491117134065,60.01930850920865,0.0,56982.18797946781,31180.05696790307,30.811525913719784,30.009654254604325,,30.45547192916505,16.66491553602516
830,30129.01358549993,29705.835400057018,46218.45334815159,43977.37514334583,6304,6237,19466,44.57931323049793,1960.2000000000003,0.0,29224.27307198444,12748.322758130891,6794,10,0,9728,9728,61089.778424358796,88.66490571922546,0.0,59036.59762047292,32688.007072130487,30.423196426473503,44.33245285961273,,29.816463444683293,16.509094480873983
831,29503.884714426677,28735.45739517914,44192.813253230226,42540.54778585688,6102,6082,18853,131.64349324395,1937.4300000000003,0.0,28484.19641112804,11987.27788148489,6794,29,0,9412,9412,60004.83260109404,263.18844421525637,0.0,57536.401054174465,30736.60995252536,30.38219372207293,32.898555526907046,,29.40030713039063,15.705983624182606
832,26905.100011889248,26770.20790624873,41516.374232185546,39517.15603897776,5632,5584,17447,22.645201746951926,1726.56,0.0,26422.32952149774,11345.621315733071,6794,5,0,8721,8721,54546.41028689551,45.24410704346647,0.0,53493.15261922497,29091.336707007875,30.799779947428295,22.622053521733235,,30.67267925414276,16.680812331999928
833,30930.630845239342,30521.276293578434,46985.21982726863,44204.7917860456,6436,6312,19537,84.57623644227003,1961.1900000000003,0.0,29690.99706093369,12468.02848866964,6794,17,0,9760,9760,62806.745757023964,173.2724011340257,0.0,60105.120669060736,31969.303817101638,30.848106953351653,43.318100283506425,,30.34079791472021,16.137962552802442
834,31552.72132900393,31908.03476774304,49564.239115482334,46188.81163683164,6706,6553,20408,102.57086210679199,2058.21,0.0,30752.59536921703,13275.435405507824,6794,22,0,10193,10193,63709.54186924084,206.5919541199794,0.0,62283.577869787245,34039.57796284057,29.591055210980418,29.5131363028542,,29.95843091379858,16.37305337317969
835,28279.49778556615,28121.436439320456,44312.01359110992,42167.928753467066,5937,5877,18674,50.53095255041724,1890.9,0.0,27702.002019419473,12524.495781497175,6794,10,0,9332,9332,57288.455860426024,103.9255193600442,0.0,56051.2872292807,32114.09174742865,29.57586776480435,25.98137984001105,,29.346223680251676,16.813660600747983
836,31324.063827831178,31626.325693752224,49263.53692518758,46001.509695534274,6637,6465,20289,49.32381246435068,2008.71,0.0,30517.015205941432,13426.460677128494,6794,9,0,10140,10140,63300.16366110558,103.39439093423252,0.0,61830.80822036264,34426.82224904742,30.301658047441638,34.46479697807751,,30.473537811908646,16.967384055715833
837,31476.12453517396,31804.09198582615,49968.58367789681,47435.11427246823,6637,6575,20845,46.101724906913326,2098.8,0.0,31298.19723376666,13992.015313794658,6794,13,0,10416,10416,63690.06291070246,84.87621771003415,0.0,63508.198035299116,35876.96234306323,29.527150167224136,21.21905442750854,,29.95669718646185,16.923095444841145
838,31129.187431810624,31317.97025299938,48337.269232688115,44321.95468318565,6561,6350,19472,65.17031547498047,1961.1900000000003,0.0,29667.294551454797,12628.299816255874,6794,14,0,9729,9729,62995.35238925801,131.2059371153345,0.0,60116.13987552513,32380.255939117626,30.155745519032077,32.80148427883363,,30.346360361193906,16.345409358464224
839,28095.21413591414,28475.820893335003,44465.219007521315,40349.07498936246,5927,5683,17684,17.59117182966963,1781.0100000000002,0.0,26727.93564851392,11822.538169018866,6794,4,0,8840,8840,56841.57470747215,34.84915853761443,0.0,54251.11704747159,30314.200433381706,29.66679264481845,17.424579268807214,,30.156262950234346,16.850583898488996
840,28764.808687244364,28437.62596905961,44368.798102241955,42011.30138828986,6021,5940,18580,47.00423636510726,1874.0700000000002,0.0,27863.293532403368,12226.933619521385,6794,10,0,9285,9285,58317.45817242145,94.88265734642889,0.0,56334.08598052144,31351.11184492663,30.16940412437737,31.627552448809627,,29.759157940053587,16.561601608519087
841,32635.741831887965,32595.898886618277,49688.1786517884,47412.78860175244,6870,6793,20861,129.72112683851248,2086.92,0.0,32025.1507740517,13170.996700862237,6794,27,0,10417,10417,66066.00469714863,263.3875047141346,0.0,64815.77121551718,33771.78641246727,30.81436786247604,37.62678638773351,,30.747519551953122,16.02077154291616
842,30647.114940994878,30657.610757749124,47648.004101880346,43855.45189508097,6477,6260,19323,45.812812526465876,1921.5900000000001,0.0,29193.73732671725,12694.31175583725,6794,11,0,9656,9656,61974.653694858665,89.26362186273303,0.0,59050.60853004424,32549.517322659613,30.409545483247626,29.754540620911012,,30.422776161795078,16.769457662369714
843,30133.471132570572,30025.46585918461,46090.973861764614,43872.59785601739,6338,6275,19402,15.965178802324802,1942.38,0.0,29540.46489904423,12373.78777817084,6794,6,0,9698,9698,61014.028545052744,25.551740518781543,0.0,59744.7817924211,31727.660969668817,30.629532402134913,12.775870259390771,,30.450959119480682,16.171081024296033
844,28822.751121237496,28786.984539473848,45089.97876697322,42959.688745632026,6099,6042,19088,105.89297924078939,1931.49,0.0,28317.63535081652,12604.670415574717,6794,22,0,9533,9533,58266.02851599358,215.11020318151122,0.0,57222.14192517055,32319.667732242866,29.44215690550459,30.730029025930175,,29.32964732197363,16.565693353276714
845,27076.609011607863,27049.71683739056,41911.98134024626,39585.61528855582,5667,5575,17375,3.4546422784746587,1776.06,0.0,26415.68879044859,11390.411855828757,6794,1,0,8687,8687,54896.43336309708,6.293954560191432,0.0,53535.09946268868,29206.184245714765,29.900018171621504,6.293954560191432,,29.841192565601272,16.27992432871503
846,31300.41367953022,31810.53414839241,49293.71992304953,47210.51516909519,6623,6588,20610,79.13431885942006,2041.38,0.0,31488.577159693228,13601.423690542544,6794,18,0,10296,10296,63275.41969110312,156.75466374210276,0.0,63932.24912741853,34875.4453603655,30.377061781614554,26.12577729035046,,31.004970478864468,16.913407061282978
847,30198.5458461886,30517.71337215774,47259.81259139585,43521.57411204449,6427,6228,19164,68.32333264719037,1948.3200000000002,0.0,29002.88963889922,12502.041140498077,6794,16,0,9574,9574,60952.68165689385,134.16239140305223,0.0,58707.409330510825,32056.51574486686,29.517037121982494,26.832478280610445,,29.831000676072573,16.28887995165999
848,30884.685190601536,30314.196084006642,46972.77328688461,44778.36835426834,6446,6396,19907,52.014461747541134,1995.8400000000001,0.0,29871.18481583585,12859.329076684946,6794,11,0,9948,9948,62663.29536051676,105.16528653215674,0.0,60300.473886758584,32972.63865816653,30.62722158383028,21.03305730643135,,29.910949348590567,16.35547552488419
849,29355.009165568827,29570.03723230176,45826.55937327824,42489.09391960738,6172,5994,18604,32.98149958429317,1891.8900000000003,0.0,28356.173197875316,12208.049222147773,6794,8,0,9298,9298,59443.61324504827,64.05512713921325,0.0,57559.41845609054,31302.690313199415,29.796297365938983,32.02756356960663,,30.120051520717187,16.380267039874106
850,32632.262468337423,32526.80870756965,50341.07576292167,47773.77383601345,6852,6758,20987,127.19811941224177,2112.6600000000003,0.0,31763.97574319615,13769.939973405057,6794,27,0,10480,10480,66103.23709830108,256.91825490318405,0.0,64269.168572297815,35307.5383933463,30.336501651354325,42.81970915053068,,30.116761280364486,16.54523823493266
851,33606.28500396196,33367.333790060984,52652.423830552594,49975.483899355706,7046,6975,22046,26.941409640011912,2201.76,0.0,32864.97057123362,14881.811918482079,6794,6,0,11020,11020,68103.29488195374,53.69592215387669,0.0,66497.36043906058,38158.492098671995,30.094253151548273,26.847961076938343,,29.89989228375026,17.157595368107913
852,27899.513611656766,28171.48592064633,43128.861429225246,39985.50468591862,5874,5713,17538,128.00222620235883,1758.2400000000002,0.0,26934.508003480507,11164.754456235756,6794,26,0,8756,8756,56475.675927325035,261.54416974963806,0.0,54660.276932001296,28627.575528809633,30.44510831661727,32.69302121870476,,30.777182957207938,16.11913036532074
853,26065.77491503043,26069.87421519213,40979.725383544916,38746.2198012257,5475,5426,17061,124.83939886298327,1700.8200000000002,0.0,25463.253883737314,11457.306518625403,6794,27,0,8517,8517,52796.858756488284,250.8702534948289,0.0,51564.7535480444,29377.709022116414,30.049435831808925,50.17405069896578,,30.01440835159744,17.099947044305246
854,34597.24799792097,34607.657675886294,53901.31796686408,51162.35882745008,7253,7171,22369,159.5830474893123,2195.82,0.0,33881.174873417025,14925.78090654374,6794,37,0,11166,11166,70113.45640492554,314.315506382852,0.0,68674.80736773595,38271.2330937019,30.88698520040773,31.4315506382852,,30.962492050376895,17.25483908643007
855,28579.97693600484,28567.706089407016,44490.636239330204,42169.5717634928,6039,5975,18729,54.53695350607279,1872.0900000000001,0.0,28036.692196030337,12206.252613956396,6794,13,0,9358,9358,57797.37675898677,106.50500898993022,0.0,56696.64665648804,31298.08362552922,29.977892509847912,35.501669663310075,,29.982362060543647,16.551075423336446
856,28357.329601140147,28248.224075342507,43428.82227163526,41073.36617363377,5937,5844,18082,49.824635870659336,1817.6399999999999,0.0,27591.70927857972,11614.192259183385,6794,10,0,9036,9036,57488.02461830807,102.11445095040857,0.0,55868.4853296916,29779.980151752265,30.62761034539588,51.057225475204284,,30.429458240572764,16.2200327623923
857,31061.37391771169,31162.965889271283,48561.79805615489,45667.38192452732,6528,6406,20177,13.736311852474683,2056.23,0.0,30414.792812171137,13182.622800503712,6794,3,0,10087,10087,62906.08696849151,27.529004749935083,0.0,61663.57131325932,33801.59692436849,29.588940248584905,27.529004749935083,,29.68876808534392,16.274240213947273
858,28928.240919266158,28895.87887478694,45171.26590296427,43218.95648356635,6072,6039,18901,40.60470983406913,1896.8400000000001,0.0,28560.888557162318,12720.623216569962,6794,9,0,9446,9446,58605.7459468363,81.0377175232542,0.0,57833.04758246748,32616.98260658964,30.224727151540126,27.0125725077514,,30.18426283009785,17.023477352082278
859,31237.822299621293,31430.53637423239,48181.98066967418,45606.78403609895,6530,6440,19844,76.08079369880005,1976.0400000000002,0.0,30692.70553970863,12861.957702691525,6794,18,0,9913,9913,63353.390511849466,148.92511204820525,0.0,62347.96292232981,32979.37872485006,30.97965306202908,24.82085200803421,,31.236454369904713,16.52273483208921
860,30484.816794080194,30541.09827721833,47320.11847253902,42758.36503734537,6418,6161,18839,60.85056589573464,1894.8600000000001,0.0,28590.110482974,12212.543988475638,6794,13,0,9413,9413,61709.78665148767,122.69375870701191,0.0,57874.642264035894,31314.21535506574,30.190697970395142,30.673439676752977,,30.237535143174448,16.360614083106448
861,29602.233119300552,29787.867147323734,46531.22739475683,43700.349114107106,6284,6170,19215,42.8916268980064,1887.93,0.0,28987.85847375772,12781.669013451381,6794,9,0,9603,9603,59790.34133153988,86.90160743078565,0.0,58658.61147117364,32773.51029090097,30.47418008743113,28.96720247692855,,30.75962845892692,17.185899470844767
862,29133.429665530824,29100.05117119593,45132.01699049944,41238.0755014687,6084,5849,18169,37.840540511090495,1822.5900000000001,0.0,27505.713056155655,11871.931904801959,6794,11,0,9079,9079,59101.10170648929,68.82189874638587,0.0,55804.39245168117,30440.85103795374,30.386170543182153,22.940632915461958,,30.312000245345555,16.534954393239403
863,29775.476253305493,29629.38563118586,45869.985392104456,43977.226805712795,6246,6218,19391,50.083221338748,1942.38,0.0,29354.411811150923,12630.351773223125,6794,13,0,9689,9689,60331.99039309099,95.08518291986667,0.0,59403.62002859211,32385.517367238783,30.470702218732825,31.69506097328889,,30.277074428436343,16.50637990175269
864,30468.092967206714,30273.008452917304,47786.40830251949,43647.60776047749,6418,6196,19356,90.47268310873176,1921.5900000000001,0.0,28619.702288079156,13015.8427892896,6794,18,0,9669,9669,61666.90504411977,185.82739258649167,0.0,57801.800738664504,33373.95586997333,30.110793478574106,37.16547851729833,,29.779392446504122,17.194207042747724
865,32174.555107083994,32072.99556086967,49974.24301222905,46360.97487414449,6753,6576,20491,55.25722689864195,2038.4100000000003,0.0,30786.401670748335,13480.905976497517,6794,15,0,10238,10238,65183.4746335487,103.22365871446657,0.0,62324.106848072646,34566.425580762865,30.416927033853803,20.644731742893313,,30.269114544960004,16.78796774199265
866,32639.07465564007,32336.47298791314,50759.043016214375,48184.19026459591,6798,6728,21343,125.00263944447886,2120.58,0.0,31721.17200434708,14217.435620804355,6794,25,0,10659,10659,66259.16578369247,256.41702421661245,0.0,64215.825652172,36454.963130267584,30.39411274481306,36.631003459516066,,29.979377055169003,17.019123776968993
867,31035.054626104356,31006.92752056446,48167.73583490373,46001.20122035567,6509,6465,20240,43.04845890667879,1995.8400000000001,0.0,30648.387460897055,13313.925300551939,6794,10,0,10115,10115,62887.31955411374,84.73963822225332,0.0,62085.60887409501,34138.27000141522,30.812013500300704,28.24654607408444,,30.796432973261414,16.933665675305168
868,31965.639462802996,32350.702059475643,50170.87746779228,47311.51572031599,6771,6661,20751,87.81136875415554,2034.45,0.0,31559.152074640017,13630.102276921816,6794,19,0,10366,10366,64601.639648212804,176.4394070619373,0.0,63995.2617298462,34948.980197235425,30.660483933655815,35.287881412387456,,31.141246583866764,17.006803015686337
