iteration,control1_world_revenue,control2_world_revenue,control3_world_revenue,treatment_world_revenue,control1_world_rides_count,control2_world_rides_count,treatment_world_rides_count,standard_rider_revenue,subscription_revenue,early_membership_signup_revenue,standard_late_signup_revenue,membership_late_signup_revenue,control_world_rides_count,standard_rides_count,early_membership_rides_count,standard_late_signup_rides_count,membership_late_signup_rides_count,total_control_ride_minutes,total_standard_ride_minutes,early_membership_ride_minutes,standard_late_signup_ride_minutes,membership_late_signup_ride_minutes,avg_total_control_ride_minutes,avg_total_standard_ride_minutes,avg_early_membership_ride_minutes,avg_standard_late_signup_ride_minutes,avg_membership_late_signup_ride_minutes
733,31118.217508189482,31577.2512905912,41775.585504099974,43911.05772481288,6592,6633,16092,5906.591672887875,4895.730000000001,0.0,25309.412249946512,7799.32380197849,6794,1272,0,7410,7410,62887.73720048585,11883.568392020192,0.0,51442.082692170545,19998.266158919207,30.351224517609,14.545371348861924,,41.92508776868015,16.29850542699202
734,29663.685565981046,29897.545201036417,40059.503919820665,41546.56755249937,6270,6324,15300,5900.139775871213,4664.310000000002,0.0,23281.8004425627,7700.317334065456,6794,1236,0,7032,7032,59983.80914354115,11959.332758644134,0.0,47168.71908349411,19744.403420680654,29.902197977837062,15.119257596263127,,40.34963138023448,16.889994371839737
735,30847.84853255483,30830.4843531889,41630.40423274928,42603.9487513227,6509,6618,15807,5428.998709997113,4891.740000000002,0.0,24313.919704149477,7969.290337176106,6794,1157,0,7325,7325,62407.30392962777,10953.842846146443,0.0,49217.7428311525,20434.077787631042,30.47231637188856,14.683435450598449,,40.144977839439235,16.667273888769202
736,33198.80242962414,33138.36157865431,44292.794650403084,46362.83744645938,7004,7036,17036,6611.116606922632,5242.860000000001,0.0,25994.871645802024,8513.989193734724,6794,1382,0,7827,7827,67166.16007595934,13407.991299801619,0.0,52530.44011744109,21830.741522396725,29.759043011058637,14.766510242072268,,39.977503894551816,16.613958540636776
737,28587.340622345673,28905.559533385232,38858.68754266182,40122.72582832113,6043,6108,14757,5203.491827858872,4540.620000000001,0.0,22893.911869614316,7484.702130847942,6794,1089,0,6834,6834,57806.00159575813,10549.97904579198,0.0,46422.85094772902,19191.543925251128,30.488397466117156,15.028460179190855,,40.79336638640512,16.864274099517687
738,27385.510283875876,27240.129050721844,36754.18199643962,38647.74866806238,5716,5761,14144,5309.476743614678,4357.080000000001,0.0,21639.08954995806,7342.102374489643,6794,1120,0,6512,6512,55562.846881733014,10742.248060550457,0.0,43874.58858963605,18825.903524332414,30.34562909979957,15.024123161609031,,40.17819467915389,17.2398383922458
739,31129.962488355406,31124.538715115614,42169.782483031944,42040.93057903987,6561,6684,15569,5336.873803277298,4784.010000000002,0.0,24013.991326695206,7906.055449067368,6794,1131,0,7219,7219,62997.33971373181,10784.291803275122,0.0,48599.977760756934,20271.937048890686,30.86591852706115,14.773002470239893,,40.53375960029769,16.907370349366712
740,30336.65598009872,30223.189535889993,40370.08038104853,41697.315356721374,6401,6457,15370,5751.242409975426,4676.280000000002,0.0,23618.72551090147,7651.067435844485,6794,1220,0,7075,7075,61373.47687204799,11618.570281988272,0.0,47727.50131000376,19618.12163037047,30.39795783657652,14.669911972207414,,40.72312398464485,16.739011630008935
741,31457.93015111013,31602.567561511532,42408.10078233144,43407.35718079642,6582,6697,15892,6062.505443425713,4887.750000000002,0.0,24516.38884288322,7940.712894487488,6794,1264,0,7314,7314,63784.43628489777,12303.860111347982,0.0,49749.714981751844,20360.80229355766,30.41699393652731,15.341471460533644,,40.612012230001504,16.621063096781764
742,33175.79515545146,32939.05095934284,43782.46481069239,46018.10239111417,6944,6955,17004,6060.907624065001,5194.9800000000005,0.0,26432.27949101804,8329.935276031127,6794,1272,0,7866,7866,67261.0132191063,12279.250318115388,0.0,53467.38331030266,21358.80840007981,30.98158139986472,14.566133236198562,,41.065578579341526,16.404614746605077
743,33429.28522184547,32993.42890979654,43780.164456549406,46199.72579573881,6979,6996,17024,6305.0124333219865,5238.870000000001,0.0,26310.174255319842,8345.66910709698,6794,1310,0,7857,7857,67821.24415857813,12807.724188005093,0.0,53136.34424440985,21399.151556658922,31.03947101079091,15.121280033063865,,40.4694167893449,16.297906745360947
744,31701.752022090328,31319.381862949907,41953.97530533452,43532.65850687827,6635,6735,16196,6094.620919923429,4915.680000000001,0.0,24525.096166827854,7997.261420126992,6794,1288,0,7454,7454,64273.72313356494,12324.669025444691,0.0,49556.656838020135,20505.798513146132,30.37510545064506,14.83112999451828,,40.22455912176959,16.644316974956276
745,29839.83840655488,29738.63075809543,39345.44898064502,41090.28276080979,6273,6333,15139,5957.702578048724,4620.420000000002,0.0,23263.606125551123,7248.55405720994,6794,1253,0,6943,6943,60427.79078603815,12063.339943714676,0.0,47068.22083474646,18586.03604412805,30.229009897968062,15.060349492777373,,40.64613198164634,16.050117481975864
746,31786.793553235242,31858.375513314433,42618.14370842812,44287.310043738784,6693,6747,16211,6512.785638962183,4971.540000000001,0.0,24681.950371451698,8121.034033324904,6794,1355,0,7428,7428,64343.06039291087,13225.091381954317,0.0,49969.10351654282,20823.164188012575,29.6375220602998,15.06274644869512,,40.10361437924785,16.712009781711537
747,33367.989994023555,33312.94486212495,44415.62252353749,46473.430479616676,7065,7109,17117,6532.9089349023725,5210.9400000000005,0.0,26238.566910281374,8491.014634432933,6794,1383,0,7867,7867,67443.56408723988,13204.89470487788,0.0,53001.45361610608,21771.832395981877,30.135640789651422,14.787116130882284,,40.58304258507357,16.67062204899072
748,30634.499515769803,31249.580242648542,41662.1198060248,43176.8638732676,6491,6555,15742,5796.2709460395345,4823.910000000002,0.0,24688.71221168306,7867.970715545001,6794,1232,0,7255,7255,61906.409014794364,11703.258835998808,0.0,50224.90310687965,20174.283886012825,30.301717579439238,14.92762606632501,,41.542517044565464,16.686752593889846
749,30270.658897110166,30786.045344654412,41058.49852867147,42471.5772317728,6370,6404,15511,5555.364732087758,4700.220000000001,0.0,24474.027797287294,7741.964702397747,6794,1141,0,7185,7185,61283.74076182094,11318.883928430148,0.0,49771.86614689049,19851.191544609606,31.07694764798222,15.193132789839126,,42.251159717224525,16.851605725475046
750,30695.781653085738,30474.719029204854,40768.15018939152,42770.49450368171,6396,6428,15696,6093.321750774939,4799.970000000001,0.0,24006.983209581027,7870.219543325742,6794,1282,0,7207,7207,62307.13244380958,12336.722437884458,0.0,48635.85438354108,20180.050111091645,30.187564168512395,14.739214382179759,,40.42880663636,16.774771497166785
751,28853.04024016464,29028.309188919386,38428.47771873529,40000.45123843163,6059,6135,14646,5464.702121592541,4504.710000000001,0.0,22965.45290841526,7065.58620842383,6794,1150,0,6748,6748,58446.25702606316,11063.338773314208,0.0,46613.981816449384,18116.887713907257,30.50430951255906,14.850119158811017,,41.287849261691214,16.046844742167632
752,28028.108949612833,28385.524988994108,37810.51426261973,38865.36225030698,5945,5991,14321,5351.883020517204,4353.09,0.0,22154.47506441003,7005.914165379738,6794,1117,0,6602,6602,56623.35628105855,10858.674411582575,0.0,44901.218113871866,17963.882475332663,30.31228922968873,15.018913432341044,,41.1560202693601,16.46552014237641
753,27796.63776379076,28036.518190506304,37558.33205763003,38815.58376953672,5843,5898,14236,5484.1984394119745,4253.340000000001,0.0,21902.851422273212,7175.193907851533,6794,1162,0,6537,6537,56291.37888151476,11082.560101056344,0.0,44522.695954546696,18397.93309705521,30.34575680944192,14.895914114323043,,41.76613128944343,17.25884905915123
754,30272.786097012395,30147.944563455265,40393.48891763551,41412.77131870085,6367,6434,15216,6070.380248927673,4640.370000000001,0.0,23057.955784224832,7644.065285548344,6794,1280,0,6968,6968,61296.88742823691,12283.026279301725,0.0,46633.21995955085,19600.167398841906,30.018064362505832,15.145531787055148,,40.09735164191819,16.853110403131474
755,32350.359699832126,32099.177973276637,43191.567464754626,43522.30942268509,6713,6829,16021,6080.329328151306,4851.840000000001,0.0,24532.233895132762,8057.906199401019,6794,1279,0,7371,7371,65736.8197431593,12311.100841413605,0.0,49774.95870546863,20661.2979471821,30.660830104085495,14.868479277069572,,40.933354198576176,16.991198969722124
756,26625.68880013814,26757.473324925806,36028.75282491688,37698.20373236148,5625,5646,13849,5447.356762620032,4165.560000000001,0.0,21015.7076474485,7069.579322292949,6794,1163,0,6343,6343,53847.92000035421,10985.530160564183,0.0,42612.07089089358,18127.126467417816,29.898900610968465,14.905739702258051,,40.81615985717776,17.36314795729676
757,29946.493770601315,30143.28610644672,40217.757545605375,42033.95054808854,6295,6341,15457,5753.556225413222,4736.130000000001,0.0,23859.911380527836,7684.3529421474805,6794,1217,0,7120,7120,60644.85582205464,11632.195449777493,0.0,48425.41379622521,19703.469082429438,30.007350728379336,14.558442365178339,,40.79647329083843,16.59938423119582
758,30882.558163693815,30555.185845032098,40827.703064395086,40912.990822149164,6457,6619,15125,5753.516624009313,4624.410000000002,0.0,23251.007827806417,7284.05637033343,6794,1221,0,6952,6952,62629.63631716363,11621.837497459777,0.0,47064.12263540107,18677.067616239565,30.34381604513742,14.729832062686663,,40.60752600120886,16.114812438515585
759,29978.92909584617,30115.263874271583,40452.82240098668,39009.309413536204,6345,6507,14304,5654.499373543712,4325.160000000002,0.0,21969.36536950478,7060.284670487715,6794,1190,0,6557,6557,60599.81819447735,11447.434291137724,0.0,44475.29581924302,18103.294026891577,30.375848719036266,15.263245721516967,,41.02887068195851,16.700455744364923
760,31359.21769751964,31044.51148002354,41377.69477803445,43450.92931011475,6545,6585,16117,5802.711968958944,4891.740000000002,0.0,24865.612507389695,7890.864833766111,6794,1235,0,7441,7441,63626.19922440934,11712.0819716896,0.0,50347.72437792229,20232.98675324644,30.8117187527406,14.47723358676094,,41.06665936208996,16.503251837884537
761,32926.4375331802,32747.02404508555,43582.65978586056,45899.48686185711,6908,6942,16930,6441.136060783909,5206.950000000001,0.0,25960.0432612921,8291.3575397811,6794,1362,0,7784,7784,66713.94239276974,13023.425796881816,0.0,52541.13656741564,21259.891127643845,30.36592735219378,15.003946770601171,,40.261407331352984,16.291104312370763
762,30614.228811211244,30764.238284016887,40794.28660132403,41844.14886279227,6442,6557,15402,5833.912963121058,4736.130000000001,0.0,23909.881228191487,7364.224671479731,6794,1226,0,7088,7088,61980.07387490062,11815.161443900146,0.0,48486.87494408073,18882.627362768537,30.014563619806594,14.677219184969125,,40.848251848425214,15.907857929880823
763,30886.265523763985,30657.546288698803,40961.4112650899,43035.214689394685,6513,6537,15926,6073.709016759058,4827.9000000000015,0.0,24189.558576676474,7944.047095959155,6794,1302,0,7312,7312,62495.55262503587,12235.151325023227,0.0,48883.48352993968,20369.351528100397,30.27885301600575,14.776752807999067,,40.3995731652394,16.8341748166119
764,29566.72923797383,29275.870807964988,38610.43420359389,40804.929582651595,6145,6167,14981,5755.344234376902,4568.550000000001,0.0,23297.15389913412,7183.881449140575,6794,1213,0,6884,6884,60055.71599480468,11647.036498402313,0.0,47218.34333111313,18420.20884395019,31.05259358573148,15.086834842490042,,41.2387278000988,16.087518641004532
765,30019.970843062838,30012.580932162535,39854.5901552178,41755.59864509751,6301,6317,15434,6054.585190550124,4676.280000000002,0.0,23528.056806349312,7496.676648198072,6794,1272,0,7081,7081,60817.87395657136,12263.03895012852,0.0,47656.55591371618,19222.247815892493,30.033518003245117,14.810433514647972,,40.662590370065004,16.40123533779223
766,29420.959547837865,29558.616974863216,39241.51990863752,41391.05700304564,6199,6225,15162,6093.149755254357,4600.470000000001,0.0,23216.836750865652,7480.600496925627,6794,1270,0,6946,6946,59543.486020097094,12367.050654498353,0.0,47040.60705350166,19181.026915193914,30.118101173544307,15.343735303347833,,40.79844497268141,16.635756214391947
767,31666.539825494176,31971.159732695836,42552.934757957075,44330.56226993867,6667,6710,16179,6160.82178214456,4931.640000000001,0.0,25146.018784217362,8092.081703576758,6794,1277,0,7451,7451,64101.38416793379,12522.619954216818,0.0,51005.17636978811,20748.92744506861,30.32231985238117,14.961314162744108,,41.26632392377679,16.787158127078165
768,31070.549643725048,31194.053431295317,41358.885927846,43903.999298218296,6478,6490,16051,6118.717175748619,4959.5700000000015,0.0,24943.061808754625,7882.65031371505,6794,1279,0,7386,7386,63057.81959929499,12409.531219868255,0.0,50689.90207372981,20211.923881320643,30.46271478226811,15.152052771511912,,40.78029129020902,16.260598456412424
769,30475.81944097326,30209.46146595316,40424.71087810455,41457.20836450418,6341,6463,15292,5842.552748679911,4620.420000000001,0.0,23427.550344832314,7566.685270991953,6794,1218,0,7037,7037,61884.152412751944,11857.82756071772,0.0,47462.94960213413,19401.757105107572,30.544991319226035,14.972004495855707,,40.98700311065124,16.754539814427954
770,31716.64194106448,31801.449156520983,42155.63659410117,43825.65121569338,6713,6748,16091,6162.981598786213,4919.670000000001,0.0,24909.129185163056,7833.870431744107,6794,1315,0,7388,7388,64111.90241298585,12430.722048169775,0.0,50420.84406452064,20086.84726088232,29.972838902751683,14.437540125632724,,40.892817570576355,16.291035896903747
771,31143.74651699493,31560.07465120111,42685.21537672112,44219.40899621269,6621,6656,16393,5964.25147469684,5079.27,0.0,24791.980277747396,8383.907243768454,6794,1241,0,7576,7576,62878.837223063914,12110.901217171384,0.0,50199.949430121516,21497.198060944756,29.47906105160052,14.988739130162603,,39.43436718784094,16.887036968534765
772,30191.675892964293,30297.525899524364,40825.87119883643,41822.69504082189,6336,6408,15307,6006.275451362159,4648.350000000002,0.0,23361.48046063698,7806.5891288227485,6794,1251,0,7028,7028,61168.39972554946,12193.01397785169,0.0,47367.8986170179,20016.895202109612,30.236480338877637,15.279466137658758,,40.65914044379219,17.18188429365632
773,34058.333481099646,34340.61979070057,45949.86165075688,48498.10246043226,7167,7198,17805,6722.170934659109,5430.390000000001,0.0,27371.613987564026,8973.927538209122,6794,1385,0,8210,8210,68952.13713102475,13685.053678613098,0.0,55493.882019394936,23010.070610792616,30.175989991695733,15.104915760058606,,40.77434387905579,16.90673814165512
774,28688.392637595727,28748.714153235742,38163.52759921361,40127.03339556932,6049,6069,14771,5684.923418052572,4544.610000000001,0.0,22694.367981186115,7203.1319963306305,6794,1185,0,6793,6793,58049.724711783914,11538.265174493772,0.0,45921.45636201568,18469.569221360587,30.108778377481283,15.10244132787143,,40.317345357344756,16.215600721124307
775,33040.25136115767,33275.90478556303,44864.54233903356,45569.207163251616,7015,7132,16840,6365.563940289108,5087.250000000001,0.0,25596.09779271027,8520.295430252243,6794,1344,0,7748,7748,66731.41374655813,12875.804975100278,0.0,51823.32767361608,21846.911359621132,29.991646627666576,14.954477322996839,,40.645747194993,17.134832438918536
776,32243.669744573344,32254.210237079125,42974.132793342986,45033.45714342092,6803,6846,16530,6379.773145518717,5071.290000000001,0.0,25434.840041303705,8147.553956598496,6794,1364,0,7583,7583,65232.48652454703,12860.956783381323,0.0,51494.46164436847,20891.163991278197,30.01955201313715,14.765736835110589,,40.514918681643174,16.436793069455703
777,32749.044627755815,32588.351014822758,43380.498280220716,45811.34142313293,6854,6878,16798,6817.713549907264,5131.14,0.0,25523.620324952077,8338.867548273594,6794,1418,0,7690,7690,66397.550327579,13845.419358736573,0.0,51642.61621782584,21381.711662239984,30.098617555566182,15.349688867778907,,40.1575553793358,16.62652539832036
778,28463.240270250742,28057.76015585581,37762.69672041548,38591.27328724515,5980,6046,14363,5348.300052422272,4381.02,0.0,21696.89710602878,7165.056128794104,6794,1171,0,6596,6596,57649.334026283956,10711.025775441722,0.0,43851.0182205866,18371.938791779754,30.025694805356228,14.093454967686476,,39.93717506428652,16.73218469196699
779,24524.70144507791,24667.27199028626,32742.869922699967,33602.47797397431,5155,5226,12278,4985.834173643971,3806.460000000001,0.0,18881.851525376245,5928.332274954097,6794,1030,0,5624,5624,49665.901141225404,10143.164547805052,0.0,38250.901347118575,15200.85198706179,29.440368192783286,14.9604196870281,,40.0952844309419,15.933807114320533
780,31474.398841458733,31404.969341084874,41761.44704390978,43523.075455575585,6608,6684,15917,6721.628613521145,4788.000000000001,0.0,24147.682263378556,7865.7645786758785,6794,1401,0,7258,7258,63759.99702938136,13642.637470567037,0.0,48858.159649688605,20168.627124809944,29.794391135224934,15.209183356262026,,40.71513304140717,16.807189270674954
781,31557.345741939236,31577.739067284223,42789.0501337915,44225.72838262482,6617,6695,16361,5981.440490533577,4947.600000000001,0.0,24919.070211062637,8377.617681028598,6794,1245,0,7558,7558,63949.60446651086,12144.71920649635,0.0,50500.18002836573,21481.0709769964,30.30786941540799,14.865017388612422,,40.72595163577881,17.32344433628742
782,29813.492380177795,29356.664933744127,39234.58992275196,41324.221662379045,6199,6213,15207,6134.573252623579,4672.290000000001,0.0,22886.135917569507,7631.222492185963,6794,1301,0,6953,6953,60549.980461994346,12393.777570829689,0.0,46290.09209633207,19567.237159451186,29.695919794994776,14.615303739185954,,39.530394616850614,16.70985239918974
783,30736.365879460434,30916.053590186522,41459.72187551156,42570.48499578401,6461,6530,15677,5791.674421203939,4744.1100000000015,0.0,24198.963711655815,7835.736862924253,6794,1211,0,7233,7233,62244.5278960524,11745.31902872805,0.0,49058.88131193798,20091.63298185706,30.692567996081067,15.077431359086072,,41.26062347513707,16.897925131923515
784,30344.818835492537,30627.511653342903,41040.49473074192,39884.24382356828,6414,6603,14701,5552.471733166196,4456.830000000001,0.0,22683.475474360217,7191.466616041864,6794,1145,0,6778,6778,61361.07393716035,11301.209572221012,0.0,45911.475575282595,18439.65798985093,30.42195039026294,15.210241685358024,,41.10248484805962,16.508198737556786
785,29035.769515705415,29174.08839607097,38769.74770719628,39645.848554406875,6112,6162,14548,5715.4385143706895,4420.920000000002,0.0,22429.448643485663,7080.041396550524,6794,1204,0,6672,6672,58778.896194116445,11567.791062488945,0.0,45470.38113714273,18153.952298847493,30.158489581383503,14.792571691162333,,41.03825012377503,16.384433482714343
786,30273.840066880584,30296.29773847603,40370.36982656023,41873.04744920612,6356,6425,15319,5949.948775042145,4600.470000000001,0.0,23700.966688955843,7621.661985208126,6794,1235,0,7042,7042,61327.79504328354,12089.612243697806,0.0,47994.786381938065,19542.723038995195,30.617970565793083,15.018151855525225,,41.62600726967742,16.949456235034862
787,28408.359356765985,28300.921026525804,38105.47805241673,39085.796845942656,5975,6041,14525,5337.723089219368,4428.9000000000015,0.0,22089.580261632967,7229.593495090317,6794,1129,0,6698,6698,57521.434248117905,10791.597664665047,0.0,44680.975029828114,18537.419218180297,30.354318864442167,14.844013293899652,,40.25313065750281,16.700377674036304
788,28852.151811913136,28998.996310445797,38837.33319667665,39855.63773793001,6104,6172,14618,5894.1059630493555,4448.850000000001,0.0,22159.10409153498,7353.577683345675,6794,1250,0,6684,6684,58328.59438952086,11907.96400781886,0.0,44864.3694654743,18855.32739319404,29.355105379728666,14.701190133109705,,40.23710265961821,16.910607527528285
789,31021.541977504345,30833.43666872001,41571.9444275965,43644.81058862835,6475,6504,16155,5961.295155028695,4915.680000000002,0.0,24512.10807972998,8255.727353869675,6794,1255,0,7450,7450,62939.85122437011,12067.423474432551,0.0,49669.50789674354,21168.531676588907,30.39104356560604,14.80665456985589,,40.31615900709703,17.182249737490995
790,30349.629195241032,30528.736189049443,41032.58618336694,42879.06739362901,6397,6425,15871,5327.57488122028,4875.780000000001,0.0,24672.68605847392,8003.026453934815,6794,1139,0,7366,7366,61416.99793651547,10739.935592872513,0.0,50076.11809865108,20520.580651114913,30.80090167327757,14.552758255924815,,40.978820047995974,16.79261919076507
791,28115.162685014904,28194.87645291136,37704.59409062198,39398.52657547624,5954,5963,14480,5815.113798649305,4353.090000000001,0.0,21909.248012859163,7321.074763967765,6794,1232,0,6624,6624,56823.494064140774,11751.573842690523,0.0,44316.02054579274,18771.986574276318,29.61099221685293,14.671128392872063,,40.619633864154665,17.206220508044286
792,28326.80202541012,28258.53162843923,37617.11323906519,39468.842707868134,5928,5954,14412,5522.49202937394,4365.06,0.0,22387.261701913143,7194.028976581052,6794,1178,0,6617,6617,57432.8257061798,11139.72315224087,0.0,45421.18385105934,18446.22814507962,30.745624039710812,14.833186620826723,,41.51844958963376,16.861268871187953
793,28798.05625679734,29029.864166478485,38245.52423041498,39689.433306696126,6086,6121,14582,5801.095044237959,4404.960000000001,0.0,22581.53912669474,6901.839135763428,6794,1218,0,6682,6682,58236.04168409573,11751.525754456305,0.0,45773.17724793523,17697.023425034433,30.347077479987355,15.202491273552788,,41.46121127530365,16.029912522676117
794,28754.085625169842,29123.254975379055,38781.18123586236,40037.48042773545,6029,6085,14645,5402.837360976209,4476.780000000002,0.0,22891.133024012728,7266.73004274651,6794,1119,0,6763,6763,58269.45032094831,10984.198361477462,0.0,46533.67442054546,18632.641135247457,30.749050301291984,15.213571137780418,,41.47386311991574,16.606632027849784
795,29447.5114095491,29655.955336757608,39450.061644935704,40883.97762210372,6214,6243,15007,5902.1399093172,4560.5700000000015,0.0,23028.055205079418,7393.212507707098,6794,1231,0,6888,6888,59573.10617833103,11977.28181876205,0.0,46643.73129507543,18956.955147966914,30.057066689369844,15.027957112624907,,40.80816386270816,16.58526259664647
796,27277.211684279973,27121.915700765785,36114.00899683329,37514.33937331828,5712,5751,13791,5263.922173402887,4205.460000000001,0.0,21246.064766804193,6798.892433111199,6794,1117,0,6337,6337,55295.41457507685,10633.133777956122,0.0,43038.627607190254,17433.057520797945,30.282264279888746,14.506321661604531,,40.83361253054104,16.539902771155546
797,30091.49506752235,29782.240084465942,40782.555755883186,39519.52453539477,6266,6436,14602,5490.131818482518,4456.830000000001,0.0,22039.974992644777,7532.587724267469,6794,1160,0,6721,6721,61091.01299364706,11102.902098673121,0.0,44623.01280165327,19314.32749812171,30.288058003791306,14.843452003573692,,39.948981917326115,17.291251117387386
798,32548.188869191923,32528.43789339477,43158.34899429165,44488.19712649112,6844,6915,16338,6496.040692802639,4999.47,0.0,25161.787895380192,7830.898538308282,6794,1372,0,7483,7483,65908.1765876716,13138.565878981122,0.0,50950.73819328255,20079.22702130329,29.89032951821841,14.6963824149677,,40.662999356171234,16.024921804711326
799,32290.62645714128,32565.293198464282,43122.96029291386,44304.01736967786,6808,6919,16280,6494.581088336287,4939.620000000001,0.0,25047.266302089585,7822.549979251985,6794,1358,0,7461,7461,65340.06783882379,13170.720739323813,0.0,50813.50333869124,20057.820459620474,29.91761347931492,15.035069337127641,,41.04483306840972,16.201793586123163
800,29597.153128581944,29807.331721221835,39688.78122781456,39798.71051446608,6226,6343,14508,6051.062378376562,4381.02,0.0,22308.224871324615,7058.403264764902,6794,1272,0,6618,6618,59926.03366303063,12254.006098401442,0.0,45269.807362370804,18098.46990965359,29.873396641590542,15.109748580026439,,41.229332752614575,16.48312377928378
801,30420.825399271034,30451.898007165197,40602.197789370315,42270.68846497512,6444,6510,15671,5787.590720943909,4772.040000000001,0.0,24011.514044074458,7699.543699956752,6794,1219,0,7226,7226,61479.03948531035,11714.33518190746,0.0,48526.95908737041,19742.41974347885,30.360019498918692,14.999148760444891,,40.57438050783479,16.507039919296698
802,29027.71835918741,29203.527258057173,38841.092414150975,39156.425266242055,6160,6276,14407,5354.701680707512,4440.870000000001,0.0,22426.143925946795,6934.709659587743,6794,1141,0,6633,6633,58635.17527996771,10804.363283865416,0.0,45374.72801524819,17781.30681945575,30.239904734382524,14.719840986192665,,40.76794969923467,15.976016908765272
803,30406.662153160312,30324.506385197532,40115.054513766845,42418.52710062253,6381,6387,15615,5890.711825927603,4764.060000000001,0.0,24168.04064309363,7595.714631601297,6794,1263,0,7176,7176,61604.261931180285,11865.927758788726,0.0,48994.976007932375,19476.191363080245,30.512264453283944,14.667401432371726,,41.03431826459998,16.31171805953119
804,31654.074741933335,31566.84876599638,42198.99992645426,43732.98194923418,6687,6746,16139,6264.470515642371,5015.43,0.0,24464.239552490617,7988.841881101197,6794,1309,0,7415,7415,64018.14036393163,12706.334655493258,0.0,49403.17833971954,20484.209951541532,29.66549599811475,15.0370824325364,,39.302448957613,16.296109746651975
805,28617.488934874767,28566.713985138245,38295.80309136709,40351.35318015924,6052,6063,14917,5567.117846520992,4624.410000000002,0.0,22656.474213902384,7503.351119735863,6794,1189,0,6864,6864,57860.22803814043,11225.94319620767,0.0,45808.908240775345,19239.361845476575,29.49043223146811,14.355426082106996,,39.524510992903664,16.59996707978997
806,32598.258426582073,32842.670955523485,44341.44608871176,44884.323476828984,6860,6937,16526,6084.724109454212,5055.330000000002,0.0,25394.113949790953,8350.155417583817,6794,1264,0,7631,7631,65995.53442713353,12360.831049882596,0.0,51479.77935843833,21410.654916881584,30.4126886760984,15.111040403279457,,40.63123864122994,16.898701591856025
807,31938.710479367583,31575.918489779673,42510.6712299138,44573.45637239575,6645,6664,16367,6191.61616237646,5019.420000000002,0.0,24961.17215003004,8401.248059989244,6794,1301,0,7533,7533,64855.66789581432,12540.041441990923,0.0,50523.518333410364,21541.66169228011,30.46297223852246,14.805243733165199,,40.161779279340514,17.123737434244923
808,31014.705012157872,30945.601959215226,41638.89943311301,43161.60246532131,6494,6552,15902,5743.955506869514,4851.840000000001,0.0,24448.288596194172,8117.518362257626,6794,1190,0,7356,7356,62873.60259527659,11676.80899197311,0.0,49475.098964600445,20814.149646814425,31.0180575211034,15.364222357859356,,40.68675901694115,17.116899380603968
809,35609.734425741924,35747.53080648394,47678.52985150266,49395.518041313895,7536,7637,18208,7002.162195721091,5574.030000000001,0.0,27877.301235999283,8942.024609593522,6794,1488,0,8360,8360,71983.93442497929,14138.877424925873,0.0,56439.2339384597,22928.26822972698,29.930949864856256,14.820626231578483,,40.40031062166049,16.41250410145095
810,30423.17047702089,30137.760512060173,40032.13047971537,42079.900356843915,6386,6448,15452,6049.34311614029,4764.060000000001,0.0,23633.37739485454,7633.119845849086,6794,1266,0,7093,7093,61633.77045389972,12264.982349077665,0.0,47706.09588424241,19572.102168843812,30.035950513596354,14.812780614828098,,39.95485417440738,16.39204536754088
811,32522.13508256268,32653.101209358865,43765.148086644964,45337.096969024176,6854,6942,16675,5965.973552710111,5131.140000000001,0.0,25902.508081652333,8337.475334661727,6794,1261,0,7707,7707,65815.73098092995,12064.034750538747,0.0,52501.30277346752,21378.14188374802,30.583518113815032,14.893870062393516,,40.825274318403984,16.623749520799393
812,31874.44720232075,31393.560793713576,42270.90485876584,43848.620338755216,6675,6721,16360,6051.531949222548,4971.540000000001,0.0,24605.088057461457,8220.460332071214,6794,1270,0,7545,7545,64613.96718543782,12260.338331339866,0.0,49600.2257883627,21078.103415567217,30.579255648574453,14.861016159199838,,39.80756483817231,16.916615903344475
813,29991.19913941739,29936.354064124807,39979.03408807965,41886.193841556276,6310,6364,15418,5809.307692792018,4712.190000000001,0.0,23708.508702840216,7656.187445924044,6794,1238,0,7090,7090,60721.02343440356,11721.301776389791,0.0,48032.07359702619,19631.249861343706,30.11955527500177,14.615089496745377,,40.67068043778678,16.6225655049481
814,28485.91701955593,28397.652967459184,38109.18242527437,38961.32240115336,5969,6046,14265,6011.806180705378,4305.210000000001,0.0,21452.827582775182,7191.4786376728025,6794,1267,0,6499,6499,57735.684665528024,12166.169694116352,0.0,43461.096366090205,18439.688814545647,29.577707308159848,15.075798877467598,,40.27905131240983,17.08960965203489
815,30637.21780162401,30700.21332480063,40951.430469320316,43150.679881295495,6447,6482,15912,5910.648275097801,4791.990000000002,0.0,24524.05554562147,7923.986060576224,6794,1248,0,7332,7332,62026.199491343614,11955.50839768667,0.0,49689.88601441402,20317.912975836472,30.67566740422533,14.90711770285121,,41.373760211835155,16.91749623300289
816,29966.901639977932,29540.02620719988,40021.735391452086,41166.05755594986,6288,6393,15264,5584.0151705586995,4684.260000000001,0.0,23085.91961308701,7811.862772304152,6794,1192,0,7036,7036,60715.13241019983,11261.577360406922,0.0,46610.05028996669,20030.417364882444,30.17650716212715,14.58753544094161,,39.70191677169224,17.061684297174143
